propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,parkingSpace,highlight,newDevelopmentFinished
104967274,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c1/e8/ba/1237624003.webp,24185VGENERAL,14,4,167000.0,"{'price': {'amount': 167000.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 185000.0, 'priceDropValue': 18000, 'priceDropPercentage': 10}}}",flat,sale,105.0,True,3,1,calle General Prim,Alicante,Alicante / Alacant,Campoamor-Carolinas-Altozano,es,Campoamor,38.3553322,-0.4900042,False,https://www.idealista.com/inmueble/104967274/,1383,"¡Oportunidad Única en Campoamor! Descubre esta amplia y luminosa vivienda de 105 m² construidos y 95 m² útiles, situada en la cuarta planta de un edificio con ascensor. Ideal para familias que buscan un primer hogar cómodo, este piso cuenta con 3 dormitorios generosos y un baño completo. La cocina está completamente equipada, lista para que pongas a prueba tus habilidades culinarias. El salón-comedor es espacioso y acogedor, perfecto para reuniones familiares o para relajarse después de un largo día. Desde el balcón exterior, disfrutarás de unas vistas despejadas que te proporcionarán momentos de tranquilidad y relajación. Además, la vivienda dispone de un balcón y armarios empotrados que te ofrecen un extra de comodidad y espacio de almacenamiento. La ubicación es sencillamente inmejorable: a solo un minuto del ADDA, con paradas de autobús cercanas (líneas 24 y 08) y una gran oferta de establecimientos, tiendas, bares y supermercados a tu disposición. Estarás muy cerca de importantes puntos de la ciudad como la Plaza de Toros y el Hospital. El piso se encuentra en muy buen estado, con orientación Sur y Este, asegurándote una excelente iluminación natural durante todo el día. Además, incluye una plaza de garaje en el precio, lo que añade un valor incalculable a la propiedad. Cuenta con aire acondicionado para mantener una temperatura agradable en los días más calurosos. No dejes pasar esta magnífica oportunidad de vivir en una zona privilegiada y con todas las comodidades al alcance de la mano. ¡Contacta ahora para más información y para concertar una cita sin compromiso! ¡Este piso puede ser tu nuevo hogar!",False,good,False,True,1590.0,{'typology': 'flat'},"{'subtitle': 'Campoamor, Alicante / Alacant', 'title': 'Piso en calle General Prim'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
104216014,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c1/42/82/1213288862.webp,W-02V2B3,34,1,450000.0,"{'price': {'amount': 450000.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 495000.0, 'priceDropValue': 45000, 'priceDropPercentage': 9}}}",flat,sale,200.0,True,4,3,avenida Oscar Espla,Alicante,Alicante / Alacant,Centro,es,Ensanche-Diputación,38.3419641,-0.4960125,False,https://www.idealista.com/inmueble/104216014/,1342,"En una de las Avenidas más importantes de Alicante Centro como es la Avenida Oscar Esplá, a escasos metros de la estación del AVE y frente al Centro Comercial de El Corte Inglés se ubica esta propiedad de excelentes dimensiones para acondicionarla al gusto del comprador. En sus 200 m. de vivienda con Terraza se distribuyen cuatro dormitorios y un enorme salón-comedor, con dos puertas de acceso a la vivienda, una por el recibidor y otra por la cocina. Goza de climatización de aire acondicionados por conductos con sistema Airzone dotando de temperaturas independientes a todas sus estancias. Para las más altas exigencias esta propiedad dispone de portero que vigila los accesos a la comunidad y goza de una plaza de garaje con un trastero accesible desde el ascensor de la comunidad. En definitiva, se trata de una excelente inversión en cuanto a amplitud y ubicación para hacerse el hogar deseado en Alicante.",False,renew,False,True,2250.0,{'typology': 'flat'},"{'subtitle': 'Ensanche-Diputación, Alicante / Alacant', 'title': 'Piso en avenida Oscar Espla'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",{'groupDescription': 'Top'},
105108553,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c1/73/4c/1241947430.webp,23326,34,4,309000.0,"{'price': {'amount': 309000.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 339000.0, 'priceDropValue': 30000, 'priceDropPercentage': 9}}}",flat,sale,134.0,True,3,2,calle Churruca,Alicante,Alicante / Alacant,Centro,es,Ensanche-Diputación,38.3414633,-0.4930191,False,https://www.idealista.com/inmueble/105108553/,1110,"En venta magnífica vivienda con plaza de aparcamiento (opcional) en el mismo edificio, en el centro de Alicante, con 134 m2 construidos, con 3 dormitorios (antes 4) y 2 baños, lista para entrar a vivir, muy luminosa, amplia y espaciosa, se ubica próxima a la Avda Oscar Esplá y a la Plaza Séneca. Tienes la posibilidad de adquirir una plaza de aparcamiento, amplia, en la planta sótano del edificio, por 26.000 € adicionales.    Vivienda situada en una cuarta planta de altura, en un edificio con ubicación excepcional en la ciudad de Alicante, vivirás con todas las comodidades de estar ubicado en pleno centro de la ciudad, en un barrio tradicional y con solera para la población alicantina. Disfrutarás de su genial distribución que separa las estancias de forma eficiente, con una luz natural digna de esta ciudad.    La vivienda se distribuye en un amplio salón-comedor con salida directa a un balcón, cocina con galería, dos dormitorios dobles, un baño completo, cocina con galería y, dormitorio principal con baño en suite incorporado. En total disfrutarás de 3 dormitorios (antes 4, ya que el cuarto dormitorio se le cedió al salón para dalrle a este último mayor amplitud) y 2 cuartos de baño completos, uno de ellos con ducha y el otro con bañera. Se trata de una vivienda ideal para familias por su amplitud y, sobre todo, por su luminosidad. Destaca además, la configuración y distribución de la vivienda, ésta es ideal y acorde a las necesidades generales que actualmente son demandadas. Tienes la posibilidad de adquirir una plaza de aparcamiento, amplia, en la planta sótano del edificio, por 26.000 € adicionales.    En cuanto a calidades, tendrás las habituales de viviendas de la época de su construcción, pero con mejoras realizadas a lo largo del tiempo, como por ejemplo la reforma total realizadad en la cocina, que aporta a la vivienda un toque de modernidad y distinción. Disfrutarás por tanto, de suelos de terrazo, puertas de aglomeradado de madera, paredes con gotelé, ventanas de aluminio y aparato de aire acondicionado tipo ""split"" en el salón-comedor, entre otras.    En cuanto a ubicación, estarás en pleno del centro de la ciudad de Alicante, con todos los beneficios que ello conlleva: parada de autobús a 100 metros, colegio público a 500 metros, centro de salud a 1.500 metros, farmacia a 50 metros, supermercado a 100 metros y colegio privado a 500 metros, como puntos más relevantes.    Por su precio, ubicación y calidades, estás ante una vivienda con un potencial increíble para rebosar todas tus expectativas.    *El presente documento tiene carácter meramente informativo, orientativo y no vinculante, por lo que no supone información contractual alguna, siendo su uso estrictamente comercial.",True,good,False,True,2306.0,{'typology': 'flat'},"{'subtitle': 'Ensanche-Diputación, Alicante / Alacant', 'title': 'Piso en calle Churruca'}",True,False,True,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 26000.0}",{'groupDescription': 'Top'},
105782261,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c4/dd/7a/1262837266.webp,KC-240806,17,2,195000.0,"{'price': {'amount': 195000.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 215000.0, 'priceDropValue': 20000, 'priceDropPercentage': 9}}}",penthouse,sale,65.0,True,3,2,calle Poeta Quintana,Alicante,Alicante / Alacant,Centro,es,Mercado,38.347216,-0.4900306,False,https://www.idealista.com/inmueble/105782261/,814,"¡Descubre esta joya oculta en la conocida Calle Poeta Quintana! Esta impresionante vivienda se encuentra en un edificio histórico que data de 1900, completamente restaurado para conservar su esplendor original mientras ofrece las comodidades contemporáneas que esperas. Destaca por sus impresionantes techos con vigas de madera de más de cinco metros de altura y sus paredes de piedra originales de la época, irradiando carácter y personalidad desde el momento en el que pones un pie dentro de ella. Además, te incluimos un emocionante proyecto permitiéndote convertir este espacio en un elegante dúplex que se ajuste a tus necesidades y estilo de vida. Imagina las infinitas posibilidades que te ofrece este espacio único, desde un elegante y espacioso hogar familiar hasta un impresionante loft perfecto para tu estilo de vida ¡Aquí, tus sueños de diseño se hacen realidad! Situada en una ubicación privilegiada entre el Mercado Central y la Plaza de Luceros, disfrutarás de la comodidad de tener una amplia gama de servicios y comercios a tu alcance, desde tiendas locales hasta opciones gastronómicas excepcionales. Además de encontrarse perfectamente comunicada. No dejes pasar esta oportunidad de poseer una vivienda verdaderamente excepcional en uno de los rincones más codiciados de la ciudad. ¡Contáctanos hoy mismo para programar una visita y descubrir el potencial infinito que esta propiedad tiene para ofrecer! ¿Te gustaría visitarla?  Llámanos ahora, somos KEY COSTA REAL ESTATE y estaremos encantados de mostrarte todo lo que esta vivienda tiene para ofrecerte. *Este anuncio tiene carácter meramente informativo, orientativo y no vinculante, por lo que no supone información contractual alguna, siendo su uso estrictamente comercial.",False,renew,False,False,3000.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Mercado, Alicante / Alacant', 'title': 'Ático en calle Poeta Quintana'}",False,False,False,False,False,False,,{'groupDescription': 'Top'},
105224322,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3c/83/54/1245687330.webp,23423,21,3,230000.0,"{'price': {'amount': 230000.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 250000.0, 'priceDropValue': 20000, 'priceDropPercentage': 8}}}",penthouse,sale,102.0,True,3,1,"calle Nueva Alta, 25",Alicante,Alicante / Alacant,Plà del Bon Repòs-La Goteta-San Antón,es,San Antón,38.3513771,-0.4824144,True,https://www.idealista.com/inmueble/105224322/,715,"En venta este magnífico Ático Duplex cerca del Mercado central en tercera y cuarta planta en edificio sin ascensor con 102 m2 útiles en planta tercera distribuidos en Hall de entrada, amplio salón comedor, 3 dormitorios, armarios empotrados, 1 baño y cocina equipada y en cuarta planta un magnifico solar con 80 m2, equipado con Barbacoa, comedor, hamacas, plantas, toma de agua, totalmente lista para entrar a vivir.    Vivienda situada en una tercera planta de altura, en un edificio sin ascensor y con una ubicación excepcional en la ciudad de Alicante a escasos metros del mercado central. vivirás con todas las comodidades de estar ubicado en pleno centro de la ciudad, en un barrio tradicional y con solera para la población alicantina. Disfrutarás de su genial distribución que separa las estancias de forma eficiente, con una luz natural digna de esta ciudad.     En cuanto a calidades, disfrutará de suelos de tarima flotante, puertas madera en blanco, paredes con gotelé, ventanas de aluminio lacado blanco con acristalamiento doble tipo ""Climalit"", aire acondicionado con split, así como puerta de seguridad, entre otras.    Por su precio, ubicación y calidades, estás ante una vivienda con un potencial increíble para rebosar todas tus expectativas.    *El presente documento tiene carácter meramente informativo, orientativo y no vinculante, por lo que no supone información contractual alguna, siendo su uso estrictamente comercial.",False,good,False,False,2255.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'San Antón, Alicante / Alacant', 'title': 'Ático en calle Nueva Alta, 25'}",True,False,True,False,False,False,,,
104864560,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/de/6f/8d/1233969459.webp,GO5 XKC,33,4,315000.0,"{'price': {'amount': 315000.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 340000.0, 'priceDropValue': 25000, 'priceDropPercentage': 7}}}",flat,sale,103.0,True,2,2,calle Josep Maria Py,Alicante,Alicante / Alacant,Centro,es,Ensanche-Diputación,38.3478523,-0.4909395,False,https://www.idealista.com/inmueble/104864560/,912,"En SkandiaMäklarna en Alicante estamos encantados de ofrecerle este acogedor y bien cuidado ático en el centro de Alicante. El apartamento está solo en la planta superior y consta de dos dormitorios, dos baños, uno de ellos en suite, salón y cocina con lavadero asociado, así como un amplio balcón y una maravillosa azotea. En la azotea hay mucho espacio para tomar el sol, hacer barbacoas, disfrutar de la compañía de buenos amigos o por qué no darse un agradable chapuzón en el jacuzzi. Bienvenidos al Centro de Alicante. Ubicada en la vibrante ciudad de Alicante, esta área lo invita a una combinación única de comodidad moderna y atmósfera tradicional española. Aquí encontrará todo lo que necesita a su alcance, desde tiendas de moda y restaurantes que sirven auténticas tapas hasta parques verdes e impresionantes playas donde podrá tomar el sol del Mediterráneo. Ya sea que esté buscando una residencia permanente donde pueda disfrutar de la relajada vida española durante todo el año o una casa de vacaciones para relajarse y disfrutar, Alicante Center ofrece lo mejor de ambos mundos. Permítanos guiarle a través de la amplia gama de propiedades en la zona y ayudarle a encontrar la casa de sus sueños aquí en el centro de Alicante. Para aquellos que queráis un apartamento de fácil mantenimiento y con amplias terrazas en el centro del pueblo. Bienvenido a casa.",True,good,False,True,3058.0,{'typology': 'flat'},"{'subtitle': 'Ensanche-Diputación, Alicante / Alacant', 'title': 'Piso en calle Josep Maria Py'}",True,False,False,False,False,False,,{'groupDescription': 'Destacado'},
103232013,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/18/ff/8d/1182719772.webp,iQ3753,14,5,228300.0,"{'price': {'amount': 228300.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 245000.0, 'priceDropValue': 16700, 'priceDropPercentage': 7}}}",flat,sale,100.0,True,2,1,calle del Teatro,Alicante,Alicante / Alacant,Centro,es,Centro Tradicional,38.3462837,-0.4879726,False,https://www.idealista.com/inmueble/103232013/,613,"En pleno corazón de Alicante, te presentamos este piso en venta ubicado en la quinta planta. Cuenta con una encantadora terraza exterior que se conecta al salón comedor. La amplia cocina independiente está completamente equipada y dispone de una galería. El inmueble también ofrece dos habitaciones con armarios empotrados, y 1 baño completo  La vivienda cuenta con aire acondicionado frío/calor en el salón, proporcionando un ambiente confortable. Gracias a su buena orientación y altura, disfruta de abundante luz natural. La zona cuenta con todos los servicios y comercios que puedas necesitar, además de paradas de transporte público de bus y tram. Se encuentra muy cerca de lugares emblemáticos como Plaza Luceros, el Teatro Principal y de importantes avenidas.",False,good,False,True,2283.0,{'typology': 'flat'},"{'subtitle': 'Centro Tradicional, Alicante / Alacant', 'title': 'Piso en calle del Teatro'}",False,False,False,False,False,False,,{'groupDescription': 'Destacado'},
105637468,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/32/d3/9e/1258413436.webp,,34,6,324900.0,"{'price': {'amount': 324900.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 349900.0, 'priceDropValue': 25000, 'priceDropPercentage': 7}}}",flat,sale,158.0,True,4,2,avenida Benito Perez Galdos,Alicante,Alicante / Alacant,Centro,es,Mercado,38.3488692,-0.4914314,False,https://www.idealista.com/inmueble/105637468/,995,"Oficina Inmobiliaria Tecnocasa VENDE EN EXCLUSIVA Piso en sexta planta con ascensor en pleno CENTRO DE ALICANTE. Piso en sexta planta exterior con ascensor distribuido en 4 habitaciones, amplio salón con balcón, dos baños completos, uno con ducha y otro con bañera y una cocina independiente con galería.  El inmueble es muy luminoso y con vistas despejadas. Gran oportunidad en pleno corazón de Alicante. Ubicado a escasos metros del paseo de la Explanada y su puerto deportivo y a menos de diez minutos de la playa del Postiguet, con todos los servicios y monumentos históricos de interés. Perfecto para familias y uso turístico. Cuenta con las mejores comunicaciones con toda la ciudad, más de diez líneas de autobús y todas las líneas de TRAM. La vivienda se encuentra en una finca en perfecto estado con ascensor. Totalmente reformada, se distribuye en un amplio salón comedor muy luminoso con acceso a zona de trabajo y terraza, dormitorio principal con armario empotrado y salida a la terraza, baño completo con plato de ducha y zona separada de inodoro y bidé, segundo dormitorio con armario empotrado, un tercer dormitorio de menores dimensiones y cocina totalmente equipada con galería. No pierdas esta magnífica oportunidad a un precio inmejorable y ponte en contacto con nosotros para concertar tu visita. Nuestra oficina empezó su actividad en el CENTRO TRADICIONAL, en la ciudad de Alicante. Desde nuestra instalación en el barrio nos hemos convertido en la agencia inmobiliaria referente de la zona, ayudando a muchos de nuestros vecinos a la COMPRA, VENTA, ALQUILERES O HERENCIAS DE PISOS. Si necesita comprar esta vivienda con hipoteca, no se preocupe, Kíron es la red en franquicia del Grupo Tecnocasa dedicada a la intermediación financiera. Te ahorran el tiempo y esfuerzo de buscar entre todos los bancos. Buscan por ti para ayudarte a conseguir las mejores condiciones. Te acompañan durante todo el proceso hasta la firma. Son la red de intermediación financiera líder en España. El Grupo Tecnocasa lleva en España desde 1994, donde actualmente cuenta con mas de 800 oficinas repartidas por todo el país. Zona consolidada con todos los servicios, colegios, supermercados, entidades bancarias, zonas verdes y bien comunicado con el centro mediante varias lineas de autobús. Preguntenos sin compromiso y venga a verlo.",False,good,False,True,2056.0,{'typology': 'flat'},"{'subtitle': 'Mercado, Alicante / Alacant', 'title': 'Piso en avenida Benito Perez Galdos'}",True,False,False,False,False,False,,,
102897195,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/c9/5b/1171038131.webp,AP0100,12,bj,138500.0,"{'price': {'amount': 138500.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 149000.0, 'priceDropValue': 10500, 'priceDropPercentage': 7}}}",flat,sale,22.0,True,1,1,calle San Roque,Alicante,Alicante / Alacant,Centro,es,Casco Histórico-Santa Cruz,38.3451973,-0.4810739,False,https://www.idealista.com/inmueble/102897195/,19,"Con licencia turistica Bienvenidos a un fantàstico bajo en la famosa calle san roque. Este bajo/estudio consta de un concepto abierto de cocina/dormitorio, 1 baño y acceso directo desde la calle. Consiste de 22 m2 construidos y reformado en el 2023 con grandes calidades y diseño. Muy solicitada y con grandes resultados de los diferentes portales de alquiler de corto plazo como airbnb. Este inmueble se encuentra en el corazòn de la ciudad y la zona con mas cultura e historia. Pueden haber errores en el anuncio [IW].",False,good,False,False,6295.0,{'typology': 'flat'},"{'subtitle': 'Casco Histórico-Santa Cruz, Alicante / Alacant', 'title': 'Piso en calle San Roque'}",True,False,False,False,False,False,,,
105845555,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b7/9f/3f/1264745937.webp,ATC0055,21,4,259500.0,"{'price': {'amount': 259500.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 279500.0, 'priceDropValue': 20000, 'priceDropPercentage': 7}}}",penthouse,sale,65.0,True,1,1,calle Abad Nájera,Alicante,Alicante / Alacant,Centro,es,Casco Histórico-Santa Cruz,38.3455418,-0.4825373,False,https://www.idealista.com/inmueble/105845555/,136,"¡Oportunidad única de adquirir este encantador ático de 1 dormitorio en pleno corazón del casco histórico de Alicante! Situado en una ubicación privilegiada, este ático ofrece unas vistas impresionantes al icónico Castillo de Santa Bárbara. Características Principales: 1 Dormitorio acogedor y luminoso. Terraza Privada amplia con césped artificial, ideal para disfrutar del sol y las vistas al Castillo. Baño Completo con ventana para una buena ventilación y luz natural. Aire Acondicionado en el dormitorio principal. Edificio Sin Ascensor: perfecto para aquellos que buscan un hogar en una zona tranquila y auténtica. Este ático es ideal para aquellos que buscan vivir en un entorno histórico, con todos los servicios y comodidades a pocos pasos de distancia. ¡No pierdas esta oportunidad de vivir en una de las zonas más emblemáticas de Alicante! El anuncio continue imagenes renders, el cual refleja una idea de reforma para ayudar a conseguir otra perspectiva del inmueble. Reforma no incluida en el precio. Para más información o para concertar una visita, contáctanos hoy mismo. [IW].",False,good,False,False,3992.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Casco Histórico-Santa Cruz, Alicante / Alacant', 'title': 'Ático en calle Abad Nájera'}",False,False,False,False,False,False,,,
