city,propertyCode,thumbnail,numPhotos,floor,price,priceInfo,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,externalReference,parkingSpace,highlight,swimming_pool
Alicante,105902645,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ee/e8/32/1266477332.webp,10,1,1200.0,"{'price': {'amount': 1200.0, 'currencySuffix': '€/mes'}}",flat,rent,80.0,True,2,1,calle del Teatro,Alicante,Alicante / Alacant,Centro,es,Centro Tradicional,38.3445621,-0.4878865,False,https://www.idealista.com/inmueble/105902645/,592,"DISPONIBLE A PARTIR DE NOVIEMBRE, no se puede visitar hasta octubre. Solo para personas con nominas superiores a 2 mil euros, puede ser una pareja, osea 2 nominas de 1.200 cada una (que vayan a estar al menos 1 año). Interesados escribir whatsapp al +3 4 6 7 5 5 2 7 3 8 7 explicando su situación laboral. DISPONIBLE A PARTIR DE NOVIEMBRE Bonito piso en alquiler junto al Teatro. ! DISPONIBLE A PARTIR DE NOVIEMBRE. De un dormitorio, baño, salón, cocina y con una reforma que le da un ambiente con mucho gusto. En pleno centro comercial y cultural de la ciudad, a 15 min. de la playa, restaurantes alrededor, transporte público, comercio. todos los servcios! Interesados escribir whatsapp al +3 4 6 7 5 5 2 7 3 8 7 explicando su situación laboral.",False,good,False,True,15.0,{'typology': 'flat'},"{'subtitle': 'Centro Tradicional, Alicante / Alacant', 'title': 'Piso en calle del Teatro'}",False,False,False,False,False,False,011087,,,False
Alicante,105905763,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7e/10/c8/1266572188.webp,18,9,1400.0,"{'price': {'amount': 1400.0, 'currencySuffix': '€/mes'}}",flat,rent,112.0,True,3,2,plaza General Mancha,Alicante,Alicante / Alacant,Centro,es,Ensanche-Diputación,38.3475442,-0.4922706,False,https://www.idealista.com/inmueble/105905763/,1012,"DISPONIBLE 5 DE SEPTIEMBRE LAS VIVIENDAS DE LUJO no siempre son accesibles, no hay muchas en Alicante.. .     Esta es tu oportunidad de vivir en un apartamento con reforma a estrenar, con todos los detalles necesarios para disfrutar de tu estancia como sólo tu te lo mereces.. . y a un precio justo.    Se trata de una vivienda en planta 10, con vistas al mar y la montaña, todos los edificios de alrededor son más bajos por lo que tienes mucha intimidad.   La vivienda se ha tirado abajo completamente, para provechar toda la luz y los espacios. Las ventanas son grandes por lo que goza de abundante luz natural todo el día. La cocina y el salón son perfectos para compartir con amigos y familia.   Los dormitorios con armarios empotrados de techo a suelo. El dormitorios principal en suite.     Amueblado con artículos elegantes, de diseño elegante y al mismo tiempo confortable!  Nada que pueda decirte va a convencerte más, que si lo ves en persona, no lo dudes, llámanos ahora mismo al 615*425*641 para verlo y reservarlo antes que sea demasiado tarde!",False,good,False,True,13.0,{'typology': 'flat'},"{'subtitle': 'Ensanche-Diputación, Alicante / Alacant', 'title': 'Piso en plaza General Mancha'}",False,False,False,False,False,False,Y1151,,,False
Alicante,100695584,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/85/07/59/1096021191.webp,23,1,1100.0,"{'price': {'amount': 1100.0, 'currencySuffix': '€/mes'}}",flat,rent,114.0,True,3,2,calle Pintor Aparicio,Alicante,Alicante / Alacant,Centro,es,Ensanche-Diputación,38.3417142,-0.4910093,False,https://www.idealista.com/inmueble/100695584/,937,"La vivienda está situada en pleno centro comercial, administrativo y de ocio de Alicante, donde se encuentran los mejores comercios y las oficinas administrativas de Industria, Seguridad Social, Hacienda, Educación, etc. , cines, teatros y restaurantes Se encuentra muy cerca de la estación de RENFE, la estación de autobuses, el puerto deportivo y las playas de Alicante. Está muy bien comunicada con el aeropuerto y la Universidad La zona dispone también de todos los servicios públicos necesarios, ambulatorios de la Seguridad Social, clínicas privadas, escuelas de primaria y secundaria, etc.",True,good,False,True,10.0,{'typology': 'flat'},"{'subtitle': 'Ensanche-Diputación, Alicante / Alacant', 'title': 'Piso en calle Pintor Aparicio'}",False,False,False,False,False,False,004872,,,False
Alicante,105649108,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1f/0e/d2/1262298724.webp,41,4,1300.0,"{'price': {'amount': 1300.0, 'currencySuffix': '€/mes'}}",flat,rent,62.0,True,2,1,"avenida de la Estación, 25",Alicante,Alicante / Alacant,Centro,es,Ensanche-Diputación,38.3452691,-0.4926765,True,https://www.idealista.com/inmueble/105649108/,1008,"Vivienda de 2 dormitorios, totalmente reformada y para que estrenes en tu nueva vida. A un paso de la estación de trenes Renfe y en pleno centro, esta vivienda cuenta con detalles de decoración y gusto que te harán más fácil la vuelta a casa. 1. Piso → Piso en Alicante zona Centro, 62 m. de superficie, 2 habitaciones dobles, un baño, propiedad reformada, carpinteria interior de madera, orientación este, suelo de tarima. Extras: aire acondicionado, ascensor, balcón, bomba frío y calor, muebles, puerta blindada, autobuses, céntrico, centros comerciales, centros médicos, costa, supermercados, tranvía, tren.",True,good,False,True,21.0,{'typology': 'flat'},"{'subtitle': 'Ensanche-Diputación, Alicante / Alacant', 'title': 'Piso en avenida de la Estación, 25'}",False,False,False,False,False,False,11629,,,False
Alicante,83699304,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7b/7f/d6/623999184.webp,19,1,980.0,"{'price': {'amount': 980.0, 'currencySuffix': '€/mes'}}",flat,rent,115.0,True,2,2,barrio Mercado,Alicante,Alicante / Alacant,Centro,es,Mercado,38.3494029,-0.4924701,False,https://www.idealista.com/inmueble/83699304/,1103,"¡Encantador apartamento en el corazón de alicante! Si quieres vivir y disfrutar del estilo de vida español, ¿qué mejor manera de hacerlo que vivir en un apartamento ""Colonial Vintage"" en el centro de la ciudad? Este maravilloso apartamento ha sido recientemente renovado por completo y, en lugar de reemplazar el antiguo, el propietario ha adoptado todos los aspectos antiguos del piso y los ha mejorado. Esta casa disfruta de la antigua estructura de techos altos con vigas de madera y grandes ventanales que dan a un pequeño parque. ¡Combina con características originales y modernas, hace del apartamento un lugar elegante para estar en la ciudad! Situado cerca del mercado, a poca distancia de la Plaza Luceros, Teatro y la playa. Este apartamento precioso tiene una ubicación céntrica cerca de bares, restaurantes y boutiques, en una calle peatonal, ¡muy conveniente para usted! El apartamento es de 130 metros cuadrados con 2 dormitorios y un gran salón. Cuenta con 3 balcones que dan a un pequeño parque y el apartamento se encuentra a solo 3 minutos a pie del mercado central. En las inmediaciones también encontrará una gran variedad de restaurantes y bares, y verá que vivir en el centro de la ciudad es una experiencia totalmente diferente. A los españoles les encanta disfrutar de la vida y pronto te sentirás como uno de la multitud. Imagina todas las celebraciones que se celebran en las calles, mercados nocturnos y festivales que ahora están a tu alcance para experimentar. No deje escapar la oportunidad y llámenos hoy para ver este maravilloso y auténtico apartamento.",False,good,False,True,9.0,{'typology': 'flat'},"{'subtitle': 'Mercado, Alicante / Alacant', 'title': 'Piso'}",False,False,False,False,False,False,RA0470,,,False
Alicante,101754443,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/af/cd/7e/1201870245.webp,33,3,1260.0,"{'price': {'amount': 1260.0, 'currencySuffix': '€/mes'}}",flat,rent,82.0,True,3,1,"calle Manuel Antón, 8",Alicante,Alicante / Alacant,Centro,es,Mercado,38.3496512,-0.4858593,True,https://www.idealista.com/inmueble/101754443/,660,"ALQUILER de SEPTIEMBRE 2024 a MAYO 2025. Piso ubicado en CENTRO DE ALICANTE. Muy luminoso, con estancias amplias y ventiladas. Totalmente AMUEBLADO, con todos los electrodomésticos.  Tendrás Restaurantes, cafeterías, Supermercados, tiendas, autobuses, colegios, y demás servicios debajo de tu casa.  Consta de 89 mt2. Dispone de gran salón (doble estancia: comedor y salón), balcón exterior, cocina, galería, 3 habitaciones y 1 baño Vitrocerámica - Nevera - Horno - Microondas - Lavadora - Televisión. 3era Planta - Edificio CON ASCENSOR CON INTERNET - WIFI - Incluido en el precio del alquiler. UNA CASA para vivirla y disfrutarla como tú deseas. Te la recomendamos. Seguro que te gustará.  Llámanos ahora y encuentra tu próxima casa.  SÍGUENOS EN REDES PARA ENTERARTE ANTES DE LOS NUEVOS ALQUILERES FACEBOOK: PuertalmarRealEstate INSTAGRAM: Puertalmar_Inmobiliaria WEB: Puertalmar/com WhatApp: 0034 /6/15693789.  PUERTALMAR - Elige como vivir Agencia Inmobiliaria Alicante. VT-500916A.",False,good,False,True,15.0,{'typology': 'flat'},"{'subtitle': 'Mercado, Alicante / Alacant', 'title': 'Piso en calle Manuel Antón, 8'}",False,False,False,False,False,False,1498,,,False
Alicante,103893838,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/31/06/7b/1203457534.webp,29,2,1300.0,"{'price': {'amount': 1300.0, 'currencySuffix': '€/mes'}}",flat,rent,165.0,True,4,2,calle Médico Manero Mollà,Alicante,Alicante / Alacant,Centro,es,Centro Tradicional,38.3449473,-0.4838598,False,https://www.idealista.com/inmueble/103893838/,239,"Disponible desde el 1 de septiembre por un máximo de 11 meses. Esta emblemática vivienda en alquiler se encuentra en la plaza Gabriel Miró, pleno el Centro Tradicional de Alicante. Con una superficie total de 165 m² y 4 habitaciones, es ideal para aquellos que buscan amplitud y comodidad. Dispone de 2 baños, aire acondicionado, armarios empotrados y balcón. El inmueble, con más de 50 años de antigüedad pero completamente reformado, cuenta con ascensor, calefacción eléctrica y suelos de gres. Su ubicación en el corazón de la ciudad ofrece la conveniencia de tener todo tipo de servicios y comercios al alcance en una zona muy bien comunicada.",False,good,False,True,8.0,{'typology': 'flat'},"{'subtitle': 'Centro Tradicional, Alicante / Alacant', 'title': 'Piso en calle Médico Manero Mollà'}",False,False,False,False,False,False,011037_A,,,False
Alicante,95136697,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8b/e2/3a/907124883.webp,21,5,1400.0,"{'price': {'amount': 1400.0, 'currencySuffix': '€/mes'}}",flat,rent,95.0,True,3,2,"calle San Vicente, Alicante",Alicante,Alicante / Alacant,Centro,es,Mercado,38.3487619,-0.4870222,False,https://www.idealista.com/inmueble/95136697/,661,"(NO LARGA ESTANCIA )Vivenda de alquiler temporal, ideal para estudiantes o empresas. Situada en el centro de alicante con acceso por la calle San Vicente junto Mercado Central y Plaza de toros. Terraza de 4 m2 orientación Este con vistas al castillo De Santa Barbara y las palmeras de la Avd por la cual se accede. Amplio salón comedor con vistas despejadas, muy soleado por las mañanas, el resto de la vivienda es interior pero dispone de 2 patios muy soleados por la tarde, baños de origen, todo se encuentra en perfecto esta de funcionamiento. La vivienda también este en venta y se solicita poder realizar alguna visita esporádica en el horario que mejor convenga al inquilino durante la duración del contrato. El arrendamiento se le dará prioridad ante la venta.",True,good,False,True,15.0,{'typology': 'flat'},"{'subtitle': 'Mercado, Alicante / Alacant', 'title': 'Piso en calle San Vicente, Alicante'}",False,False,False,False,False,False,785,,,False
Alicante,105848980,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/eb/96/d9/1264857790.webp,31,2,930.0,"{'price': {'amount': 930.0, 'currencySuffix': '€/mes'}}",flat,rent,85.0,True,2,1,calle Reyes Católicos,Alicante,Alicante / Alacant,Centro,es,Ensanche-Diputación,38.3415541,-0.4934757,False,https://www.idealista.com/inmueble/105848980/,1144,"¡Oportunidad única en el corazón de Alicante! Se alquila precioso piso de 85 m² construidos y 80 m² útiles, ideal para larga temporada. Ubicado en una segunda planta sin ascensor, este luminoso y acogedor hogar cuenta con dos dormitorios, un baño completo, un amplio salón y una cocina totalmente equipada, incluyendo lavavajillas. El piso está recién pintado y amueblado, listo para entrar a vivir. La vivienda es toda exterior, lo que garantiza una excelente iluminación natural durante todo el día. Situado frente a Mercadona y rodeado de una amplia variedad de comercios, bares, cafeterías, restaurantes, clínicas y farmacias, este piso ofrece una comodidad inigualable. Además, está a solo 100 metros del Corte Inglés y la estación de Renfe, con paradas de taxis y líneas de autobús justo en la puerta. El edificio es tranquilo y cuenta con un buen vecindario. No se admiten mascotas y se requiere solvencia económica demostrable. Construido en 1960, el piso se encuentra en buen estado, con armarios empotrados, calefacción eléctrica de bomba de frío/calor y aire acondicionado. ¡No pierdas esta oportunidad de vivir en una de las mejores zonas de Alicante!",False,good,False,False,11.0,{'typology': 'flat'},"{'subtitle': 'Ensanche-Diputación, Alicante / Alacant', 'title': 'Piso en calle Reyes Católicos'}",False,False,False,False,False,False,,,,False
Alicante,104667892,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fd/ec/ff/1227943095.webp,30,14,2900.0,"{'price': {'amount': 2900.0, 'currencySuffix': '€/mes'}}",flat,rent,205.0,True,3,2,"avenida del Doctor Gadea, 1",Alicante,Alicante / Alacant,Centro,es,Ensanche-Diputación,38.3411822,-0.4874275,True,https://www.idealista.com/inmueble/104667892/,696,"Piso en el centro de Alicante con impresionantes vistas al mar y en edificio singular, con todos los servicios de portería y vigilancia propios de un hotel (más de 6 empleados en seguridad y mantenimiento). Contrato máximo 3 años. El precio incluye los gastos de comunidad. Los suministros de luz y agua se facturan conforme a consumos. Imprescindible fianza de 1 mes y garantía mediante AVAL BANCARIO. El piso se compone de 205 m2 amueblado y equipado: - Hall -Pasillos amplios - Comedor Salón - 3 dormitorios -2 baños y un aseo de servicio - Oficio - Tendederos - Terraza amplía con vistas al mar  - Aire acondicionado y calefacción - Servicio de mantenimiento y vigilancia con 7 empleados - Plaza de garaje opcional ( fácil de alquilar en el edificio).",False,good,False,True,14.0,{'typology': 'flat'},"{'subtitle': 'Ensanche-Diputación, Alicante / Alacant', 'title': 'Piso en avenida del Doctor Gadea, 1'}",False,False,False,False,False,False,,,,False
Alicante,105778077,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4e/32/b8/1262796239.webp,32,1,1200.0,"{'price': {'amount': 1200.0, 'currencySuffix': '€/mes'}}",flat,rent,71.0,True,2,1,calle de la Virgen del Socorro,Alicante,Alicante / Alacant,Plà del Bon Repòs-La Goteta-San Antón,es,Raval Roig-Virgen del Socorro,38.3485397,-0.4762952,False,https://www.idealista.com/inmueble/105778077/,574,"Alquiler de larga temporada. Se alquila luminoso piso de 2 dormitorios situado en una de las zonas más privilegiadas de Alicante, en Virgen del Socorro, justo enfrente de la emblemática Playa del Postiguet. Esta vivienda, ofrece unas bonitas vistas al mar Mediterráneo desde su terraza acristalada, ideal para disfrutar de amaneceres y atardeceres en un entorno tranquilo y privilegiado. Con cómodo acceso a la playa. 1. Piso → Piso en Alicante zona Raval roig- Virgen del Socorro, 71 m. de superficie, 2 habitaciones dobles, un baño, propiedad para Entrar a vivir, cocina equipada, carpinteria interior de madera, orientación sur, suelo de gres. Extras: ascensor, balcón, galería, luminoso, mirador, patio, terraza acristalada, autobuses, céntrico, centros comerciales, costa, supermercados, vistas al mar, vistas despejadas.",True,good,False,True,17.0,{'typology': 'flat'},"{'subtitle': 'Raval Roig-Virgen del Socorro, Alicante / Alacant', 'title': 'Piso en calle de la Virgen del Socorro'}",False,False,False,False,False,False,11630,,,False
Alicante,89404987,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/88/44/e1/776004702.webp,43,5,900.0,"{'price': {'amount': 900.0, 'currencySuffix': '€/mes'}}",flat,rent,75.0,True,1,1,calle Padre Mariana,Alicante,Alicante / Alacant,Campoamor-Carolinas-Altozano,es,Campoamor,38.3497407,-0.4875485,False,https://www.idealista.com/inmueble/89404987/,767,"Coqueto piso, con mucho estilo con vistas al Castillo! SE ALQUILA DE SEPTIEMBRE A JUNIO. Piso de 70m2, con amplios espacios y mucha luz. Muy bonito y bien decorado, dirigido a perfiles profesionales que busquen algo especial. Preciosas vistas de la ciudad de Alicante a cinco minutos del Mercado Central y pleno centro de Alicante. Transporte público, comercio, playa a 15 minutos. , plaza de toros 5 min. , Corte Inglés 10 min. Si son menos de tres meses el precio serían 1200€. Interesados llamar al (también wssp).",False,good,False,True,12.0,{'typology': 'flat'},"{'subtitle': 'Campoamor, Alicante / Alacant', 'title': 'Piso en calle Padre Mariana'}",False,False,False,False,False,False,010507,,,False
Alicante,105227869,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f7/5f/52/1245796346.webp,32,2,1400.0,"{'price': {'amount': 1400.0, 'currencySuffix': '€/mes'}}",flat,rent,164.0,True,4,2,calle Arquebisbe Loaces,Alicante,Alicante / Alacant,Centro,es,Ensanche-Diputación,38.3411443,-0.487937,False,https://www.idealista.com/inmueble/105227869/,734,"Le damos la bienvenida a nuestra vivienda de alquler en el centro de Alicante. Si está buscando una vivienda para alquilar a largo plazo, ha llegado al lugar adecuado. Esta magnífica propiedad se encuentra completamente amueblada y ubicada en una de las zonas más privilegiadas y convenientes de Alicante. En primer lugar, nos gustaría resaltar que esta vivienda está disponible para alquiler a largo plazo, lo que le permitirá disfrutar de todas las comodidades que ofrece durante un período prolongado. Ya sea que esté buscando una vivienda para establecerse permanentemente o para una larga temporada de trabajo o estudio en Alicante, esta propiedad es ideal para usted. La vivienda se entrega completamente amueblada, por lo que no tendrá que preocuparse por comprar muebles o equipamiento adicional. Todo está listo para que se sienta como en casa desde el primer día. Cada detalle ha sido cuidadosamente seleccionado para brindarle la máxima comodidad y funcionalidad. La ubicación es otro aspecto destacado de esta vivienda. Situada en el centro de Alicante, estará rodeado de todos los servicios que pueda necesitar. Desde supermercados, restaurantes, tiendas y centros comerciales hasta transporte público y zonas de ocio, todo está a pocos pasos de distancia. Podrá disfrutar de la comodidad de tener todo al alcance de su mano, sin necesidad de desplazarse largas distancias. Además, la zona en la que se encuentra esta vivienda es conocida por su ambiente animado y vibrante. Podrá sumergirse en la cultura local, explorar los encantadores rincones de Alicante y disfrutar de la amplia oferta de ocio y entretenimiento que la ciudad tiene para ofrecer. No le faltarán opciones para salir a disfrutar de la vida nocturna, visitar museos, pasear por el puerto o relajarse en las playas cercanas. En resumen, si está interesado en alquilar una vivienda en el centro de Alicante, esta es una oportunidad que no debe dejar pasar. Con todas las comodidades y servicios a su alcance, podrá disfrutar cómodamente y sin complicaciones la vida en la ciudad. No dude en contactarnos para obtener más información y reservar su nuevo hogar en Alicante.",False,good,False,True,9.0,{'typology': 'flat'},"{'subtitle': 'Ensanche-Diputación, Alicante / Alacant', 'title': 'Piso en calle Arquebisbe Loaces'}",False,False,False,False,False,False,11504,,,False
Alicante,102237499,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/75/82/cb/1148940818.webp,27,1,1400.0,"{'price': {'amount': 1400.0, 'currencySuffix': '€/mes'}}",flat,rent,85.0,True,3,2,avenida General Marva,Alicante,Alicante / Alacant,Centro,es,Ensanche-Diputación,38.3479899,-0.4911851,False,https://www.idealista.com/inmueble/102237499/,937,"*** ALQUILER A 200 METROS DE PLAZA DE LOS LUCEROS *** Excelente vivienda rodeada de todos los servicios necesarios, parada de TRAM ""Plaza de los Luceros"" a 200 metros con conexión a la Universidad de Alicante, Playa de San Juan, Benidorm y El Campello. Parada de BUS C-6 hacia el Aeropuerto Internacional de Alicante.  Playa del Postiguet y Paseo Marítimo a 15 minutos andando. Propiedad en una primera planta SIN ASCENSOR, totalmente REFORMADA y AMUEBLADA. Salón comedor, suelos tarima, cocina integrada totalmente equipada con nevera, horno, lavadora-secadora, lavavajillas y microondas, importante barra desayunadora, aire acondicionado y calefacción mediante conductos, tendedero, 3 dormitorios dobles con armarios empotrados y vestidos y 2 cuartos de baño completos. Servicio de WI-FI incluido en el precio. NO se admiten mascotas. ►Para ver todas nuestras propiedades haga click o pinche nuestro logo►.",False,good,False,False,16.0,{'typology': 'flat'},"{'subtitle': 'Ensanche-Diputación, Alicante / Alacant', 'title': 'Piso en avenida General Marva'}",False,False,False,False,False,False,,,,False
Alicante,104869191,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/03/75/2a/1234111199.webp,30,en,1200.0,"{'price': {'amount': 1200.0, 'currencySuffix': '€/mes'}}",flat,rent,80.0,True,3,1,"calle Alcalde Suárez Llanos, 2",Alicante,Alicante / Alacant,Campoamor-Carolinas-Altozano,es,Carolinas Bajas,38.3535777,-0.4813893,True,https://www.idealista.com/inmueble/104869191/,951,"PISO TOTALMENTE RENOVADO, CON MUCHO ENCANTO Y PATIO PRIVADO! La vivienda se distribuye en 3 habitaciones, cocina comedor de concepto abierto integrada con el salón, 1 baño y un patio interno de uso exclusivo.  La cocina se encuentra totalmente equipada, con frigorífico, lavadora, vitrocerámica y horno. La misma está integrada al salón, de gran espacio y con suficiente iluminación gracias a las grandes ventanas y al acceso directo al patio interno, brindando también ventilación cruzada.  En cuanto a los dormitorios, todos ellos son de buen tamaño. Con un gran encanto, decorada en colores azules y blancos, una auténtica vivienda de estilo mediterráneo.  El patio cuenta con toma de agua, y es de uso exclusivo del apartamento.  La vivienda cuenta además con 3 unidades de aire acondicionado por split: 1 en el salón comedor y otras dos en las habitaciones de mayor tamaño.  Se alquila amueblada tal y como se observa en las fotografías. Se solicitarán 2 meses de fianza.  Demostración de ingresos demostrable (contrato, alta en autónomo o lo que fuera necesario). ALQUILER SOLO DE LARGA ESTANCIA.",False,good,False,True,15.0,{'typology': 'flat'},"{'subtitle': 'Carolinas Bajas, Alicante / Alacant', 'title': 'Piso en calle Alcalde Suárez Llanos, 2'}",False,False,False,False,False,False,,,,False
Alicante,105309217,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bb/64/87/1248423524.webp,52,1,1300.0,"{'price': {'amount': 1300.0, 'currencySuffix': '€/mes'}}",flat,rent,125.0,True,3,2,calle Sant Joan Bosco s/n,Alicante,Alicante / Alacant,Centro,es,Ensanche-Diputación,38.346111,-0.4932829,True,https://www.idealista.com/inmueble/105309217/,1067,"¡Vivienda de ensueño en el corazón de Alicante! Descubre este majestuosa vivienda en el centro de Alicante con vistas despejadas a los jardines de la Diputación. Ubicado en una zona tranquila y agradable, este hogar ofrece un amplio salón comedor de más de 40 m², tres dormitorios espaciosos y dos baños completos. La vivienda está equipada con numerosos armarios empotrados y una cocina completamente equipada y amueblada. Además, cuenta con la posibilidad de instalar aire acondicionado para mayor confort. Incluye una plaza de garaje en la misma finca, lo que proporciona comodidad y seguridad para tu vehículo. El edificio dispone de ascensor y servicio de conserjería, y se compone de dos pisos por planta, garantizando privacidad y tranquilidad. Características destacadas: Amplio salón comedor de más de 40 m². Tres dormitorios espaciosos. Dos baños completos. Posibilidad de instalar aire acondicionado. Plaza de garaje en la misma finca. Edificio con ascensor y conserje. Dos pisos por planta. Cocina equipada y totalmente amueblada. Numerosos armarios empotrados. Este es el lugar ideal para disfrutar de la vida en el centro de Alicante, combinando comodidad y elegancia en cada rincón. ¡No pierdas esta oportunidad única! ¡Contacta con nosotros! Para más información, no dudes en ponerte en contacto con nosotros. Estamos aquí para ayudarte a encontrar tu hogar ideal.",False,good,False,True,10.0,{'typology': 'flat'},"{'subtitle': 'Ensanche-Diputación, Alicante / Alacant', 'title': 'Piso en calle Sant Joan Bosco s/n'}",False,False,False,False,False,False,EV0093,,,False
Alicante,105780655,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f3/18/ee/1262784391.webp,23,8,1000.0,"{'price': {'amount': 1000.0, 'currencySuffix': '€/mes'}}",flat,rent,70.0,True,3,1,barrio Ensanche-Diputación,Alicante,Alicante / Alacant,Centro,es,Ensanche-Diputación,38.3446393,-0.4912551,False,https://www.idealista.com/inmueble/105780655/,884,"Este apartamento combina comodidad y funcionalidad en cada uno de sus espacios. Con sus 70 metros cuadrados, esta propiedad ofrece un ambiente acogedor y práctico para vivir. La cocina está equipada con todos los electrodomésticos necesarios y en la galería hay lavadora a estrenar. El salón es muy acogedor y está bien aprovechado, ofreciendo un ambiente cálido y acogedor para relajarse y disfrutar del tiempo en casa.  La distribución inteligente del espacio hace que este salón sea un lugar perfecto para descansar y recibir invitados. El apartamento cuenta con dos dormitorios dobles y armarios empotrados, lo que da mucho espacio de almacenamiento. Hay otro dormitorio pequeño en el que se puede hacer una oficina o poner una cama individual.  El apartamento se entrega semi amueblado, lo que permite una mudanza inmediata y la posibilidad de disfrutar de todas las comodidades que ofrece.  Además, cuenta con aire acondicionado por split en el salón, lo que garantiza un ambiente fresco y agradable durante los meses más calurosos. En resumen, este apartamento es ideal para aquellos que buscan un hogar acogedor y bien equipado en una ubicación vibrante, cerca a todos los servicios y a la estación central de Alicante. ¡No dejes pasar esta oportunidad y ven a visitarlo!",False,good,False,True,14.0,{'typology': 'flat'},"{'subtitle': 'Ensanche-Diputación, Alicante / Alacant', 'title': 'Piso'}",False,False,False,False,False,False,RA0932,,,False
Alicante,104921865,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/84/eb/4d/1236236756.webp,15,3,1850.0,"{'price': {'amount': 1850.0, 'currencySuffix': '€/mes'}}",flat,rent,140.0,True,3,2,calle Calderón de la Barca,Alicante,Alicante / Alacant,Centro,es,Mercado,38.3493053,-0.484395,False,https://www.idealista.com/inmueble/104921865/,555,"**MÉRITO INMOSERVICIOS** REF: MA-1039 Estupenda vivienda de calidad ubicado en la zona del Mercado.  Disponible en octubre.  Propiedad céntrica, amplia y elegante. Vivienda que va a cubrir todas tus necesidades y superar tus expectativas. Aire acondicionado por conductos, cocina totalmente equipada, garaje para coche grande de fácil acceso en el mismo edificio y se encuentra completamente equipada para que solo te preocupes de tus maletas! Se distribuye en 3 habitaciones amplias (una de ellas en suite), dos baños y salón-comedor muy luminoso.  Ubicado a 3 mn del Mercado Central, con todo tipo de comercios al rededor. RESERVA UNA CITA +34 6 4 7 0 7 5 7 8 6 Síguenos en nuestras redes sociales *Instagram: meritoinmoservicios *Facebook: meritoinmoservicios -Estamos encantados de atenderte en nuestra oficina ubicada en el centro de Alicante, en la Calle Bazán, 28 plta 4-.",False,good,False,True,13.0,{'typology': 'flat'},"{'subtitle': 'Mercado, Alicante / Alacant', 'title': 'Piso en calle Calderón de la Barca'}",False,False,False,False,False,False,MA-1039,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 150.0}",,False
